iteration,nodes_num,tau1,tau2,mu,min_community,max_community,generation,best_history,avg_history,nmi_score
1,100,2.0,3.5,0.05,10,20,314,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,315,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,316,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,317,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,318,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,319,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,320,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,321,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,322,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,323,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,324,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,325,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,326,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,327,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,328,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,329,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,330,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,331,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,332,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,333,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,334,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,335,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,336,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,337,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,338,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,339,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,340,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,341,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,342,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,343,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,344,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,345,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,346,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,347,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,348,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,349,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,350,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,351,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,352,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,353,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,354,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,355,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,356,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,357,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,358,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,359,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,360,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,361,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,362,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,363,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,364,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,365,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,366,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,367,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,368,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,369,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,370,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,371,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,372,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,373,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,374,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,375,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,376,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,377,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,378,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,379,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,380,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,381,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,382,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,383,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,384,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,385,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,386,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,387,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,388,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,389,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,390,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,391,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,392,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,393,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,394,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,395,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,396,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,397,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,398,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,399,0.8078793592128757,0.8078793592128757,1.0
