iteration,nodes_num,tau1,tau2,mu,min_community,max_community,generation,best_history,avg_history,nmi_score
1,100,2.0,3.5,0.05,10,20,633,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,634,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,635,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,636,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,637,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,638,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,639,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,640,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,641,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,642,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,643,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,644,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,645,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,646,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,647,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,648,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,649,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,650,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,651,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,652,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,653,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,654,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,655,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,656,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,657,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,658,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,659,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,660,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,661,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,662,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,663,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,664,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,665,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,666,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,667,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,668,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,669,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,670,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,671,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,672,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,673,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,674,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,675,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,676,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,677,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,678,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,679,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,680,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,681,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,682,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,683,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,684,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,685,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,686,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,687,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,688,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,689,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,690,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,691,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,692,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,693,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,694,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,695,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,696,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,697,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,698,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,699,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,700,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,701,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,702,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,703,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,704,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,705,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,706,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,707,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,708,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,709,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,710,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,711,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,712,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,713,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,714,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,715,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,716,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,717,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,718,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,719,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,720,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,721,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,722,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,723,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,724,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,725,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,726,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,727,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,728,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,729,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,730,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,731,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,732,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,733,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,734,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,735,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,736,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,737,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,738,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,739,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,740,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,741,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,742,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,743,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,744,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,745,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,746,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,747,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,748,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,749,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,750,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,751,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,752,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,753,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,754,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,755,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,756,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,757,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,758,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,759,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,760,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,761,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,762,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,763,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,764,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,765,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,766,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,767,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,768,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,769,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,770,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,771,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,772,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,773,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,774,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,775,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,776,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,777,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,778,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,779,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,780,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,781,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,782,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,783,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,784,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,785,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,786,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,787,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,788,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,789,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,790,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,791,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,792,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,793,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,794,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,795,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,796,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,797,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,798,0.8078793592128757,0.8078793592128757,1.0
1,100,2.0,3.5,0.05,10,20,799,0.8078793592128757,0.8078793592128757,1.0
